uid,threshold_level,threshold,status,size,lifetime,expansion,min,mean,max,std,u_,v_,inside_clusters,board,cluster_id,file,array_values,array_y,array_x,vector_field,trajectory,geometry,cindex
144.0,0,2.5,NEW,429,0.0,,2.5197413,7.432216,29.51463,4.779923,,,,False,270,input/20241007T000000.nc,"[ 3.0082626  3.9724495  3.985305   3.5739188  3.1496766  2.7254345
  4.2552776  4.6397834  4.709906   5.025458   4.885213   4.2295656
  3.8181796  2.905416   3.6510537  4.6631575  5.6483808  6.2058563
  6.342596   5.700973   5.1773906  4.81509    4.6397834  4.088152
  3.2268112  4.2295656  5.0955806  6.2479296  8.015021   8.667162
  7.583766   5.9113407  5.1773906  4.791716   4.6748447  4.6748447
  4.1010075  3.0468302  3.3939369  5.165704   8.15176    9.508634
  9.960925   9.813667   8.267463   6.6581483  5.2592006  4.9202743
  4.604722   4.5462866  4.7215934  4.557974   3.4710724  2.9439836
  4.394354   6.826442  10.118701  11.002246  11.086394  10.160774
  8.94064    7.352362   6.18482    5.142329   4.6514707  4.5229125
  4.8501515  5.025458   5.002084   4.0367284  2.5197413  4.511225
  5.0955806  8.551459  10.308032  10.686694  10.171293   9.46656
  8.625089   8.078131   7.2787333  6.321558   5.543197   4.8735256
  5.025458   5.963933   5.858749   5.165704   4.3476057  3.1882443
  4.885213   6.7738495  9.214119   8.761827   9.203601   8.845975
  8.5830145  8.656643   8.698717   9.119453   8.793383   7.2997694
  6.5003724  5.732528   7.2576966  6.9526625  5.2708874  4.429415
  3.1496766  4.3476057  5.002084   6.542445   7.5311747  7.3839173
  7.1945863  7.4470277  8.08865    8.982714   9.266711  10.570992
 10.602548   9.172046   7.1209574  6.668666   8.025539   8.656643
  7.8151717  5.212452   3.5353513  4.5462866  5.212452   6.142746
  5.806157   5.5221605  5.9008226  6.6581483  7.56273    8.677681
  9.697965  11.759571  11.359873  10.139738   8.267463   7.8677635
  9.603299   9.487597   8.772346   6.679185   3.2525234  3.7667565
  4.9787097  5.501123   5.963933   4.9670224  4.9903965  5.7640834
  6.6160736  8.561978   9.845222  10.549954  11.875275  11.380909
 10.076627   8.162278   7.56273    9.172046   9.182564   9.193082
  6.5003724  4.075296   3.7410445  4.931961   5.2708874  5.438013
  4.429415   4.8384643  6.0585985  8.341091  13.621328  16.755812
 14.599539  14.27347   12.611563  10.854989   8.519905   7.184068
  7.6889505  7.541693   8.004502   6.0585985  4.2424216  3.0468302
  4.1267195  5.118955   5.1773906  4.5345993  4.8735256  6.4477797
 12.243418  22.078123  23.01426   25.496601  21.089394  15.146497
  9.834704   6.552964   6.0375614  6.0796356  6.2479296  5.6378627
  5.002084   4.21671    2.6482995  3.1368208  3.8053238  5.154016
  5.165704   4.7449675  4.7449675  5.7430468 12.36964   22.036049
 28.368128  29.51463   25.286232  15.882785   8.004502   5.154016
  4.885213   5.2802367  5.4590497  5.165704   4.6514707  4.152431
  3.2910907  2.6740112  4.268133   5.4590497  5.2007647  4.9202743
  5.002084   6.0270433 12.9271145 21.815163  27.968426  26.474817
 21.352354  12.411713   6.4162245  4.487851   4.581348   5.025458
  5.543197   5.2708874  5.037145   4.581348   4.088152   3.0082626
  2.545453   2.622588   3.8181796  4.7566547  5.332829   5.002084
  5.0722065  8.015021  14.357617  21.594275  28.326054  25.0969
 15.220125   8.204352   5.212452   4.190998   4.557974   5.2007647
  5.974451   5.553715   5.2007647  4.8968997  4.5229125  3.9724495
  3.35537    2.9439836  2.764002   4.511225   5.130642   5.118955
  5.083894   8.519905  15.241162  24.40269   27.56873   23.708473
 15.241162   8.383165   6.437262   5.332829   4.7566547  5.165704
  5.322311   5.0488324  5.083894   4.9787097  4.709906   4.2552776
  3.6510537  3.2396674  3.985305   5.2592006  5.963933   6.0901537
  7.268214  11.317799  16.019524  18.407202  18.638605  15.199089
 11.2967615  9.782112   7.8993177  5.501123   5.013771   5.037145
  4.9903965  5.025458   4.8384643  4.511225   3.8053238  2.828281
  2.5197413  4.7215934  6.9737     7.7310247  7.2576966  7.615321
  8.74079   10.308032  10.823434  13.063852  13.190076  10.823434
  8.08865    5.0955806  5.2007647  5.2708874  5.2241387  5.060519
  4.791716   4.2424216  3.265379   4.075296   5.753565   8.3936825
  9.508634   9.624336   9.771594   9.603299  11.317799  13.547699
 13.063852  11.90683    9.01427    5.142329   4.908587   5.025458
  5.154016   4.9553356  4.394354   3.3682258  2.918272   3.959594
  6.4057055  9.392932  10.486846  11.422982  11.643869  12.411713
 14.1998415 13.87377   12.422232   8.5935335  5.353865   4.9202743
  4.8735256  4.8735256  4.604722   4.0495844  3.059686   4.3324122
  6.0270433 10.528918  11.791126  12.285492  13.726514  14.925611
 13.779104  10.392179   8.5830145  5.4485316  4.9553356  4.604722
  4.011017   4.0624404  3.5996304  2.686867   2.686867   3.0082626
  5.6378627  6.5845184  8.824938   9.571744   8.456794   6.321558
  4.8735256  4.885213   4.3359184  3.5996304  2.9311275  3.0339744
  2.89256    2.699723   2.7125788  4.152431   4.3359184  3.5353513
  3.0468302  2.6740112  2.8154254]","[1114 1114 1114 1114 1114 1115 1115 1115 1115 1115 1115 1115 1115 1115
 1116 1116 1116 1116 1116 1116 1116 1116 1116 1116 1116 1117 1117 1117
 1117 1117 1117 1117 1117 1117 1117 1117 1117 1117 1118 1118 1118 1118
 1118 1118 1118 1118 1118 1118 1118 1118 1118 1118 1118 1119 1119 1119
 1119 1119 1119 1119 1119 1119 1119 1119 1119 1119 1119 1119 1119 1119
 1120 1120 1120 1120 1120 1120 1120 1120 1120 1120 1120 1120 1120 1120
 1120 1120 1120 1120 1120 1121 1121 1121 1121 1121 1121 1121 1121 1121
 1121 1121 1121 1121 1121 1121 1121 1121 1121 1121 1121 1122 1122 1122
 1122 1122 1122 1122 1122 1122 1122 1122 1122 1122 1122 1122 1122 1122
 1122 1122 1123 1123 1123 1123 1123 1123 1123 1123 1123 1123 1123 1123
 1123 1123 1123 1123 1123 1123 1123 1123 1123 1124 1124 1124 1124 1124
 1124 1124 1124 1124 1124 1124 1124 1124 1124 1124 1124 1124 1124 1124
 1124 1124 1125 1125 1125 1125 1125 1125 1125 1125 1125 1125 1125 1125
 1125 1125 1125 1125 1125 1125 1125 1125 1125 1126 1126 1126 1126 1126
 1126 1126 1126 1126 1126 1126 1126 1126 1126 1126 1126 1126 1126 1126
 1126 1126 1126 1127 1127 1127 1127 1127 1127 1127 1127 1127 1127 1127
 1127 1127 1127 1127 1127 1127 1127 1127 1127 1127 1127 1128 1128 1128
 1128 1128 1128 1128 1128 1128 1128 1128 1128 1128 1128 1128 1128 1128
 1128 1128 1128 1128 1128 1128 1128 1128 1129 1129 1129 1129 1129 1129
 1129 1129 1129 1129 1129 1129 1129 1129 1129 1129 1129 1129 1129 1129
 1129 1129 1129 1129 1130 1130 1130 1130 1130 1130 1130 1130 1130 1130
 1130 1130 1130 1130 1130 1130 1130 1130 1130 1130 1130 1130 1130 1130
 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131
 1131 1131 1131 1131 1131 1131 1131 1131 1132 1132 1132 1132 1132 1132
 1132 1132 1132 1132 1132 1132 1132 1132 1132 1132 1132 1132 1132 1132
 1132 1133 1133 1133 1133 1133 1133 1133 1133 1133 1133 1133 1133 1133
 1133 1133 1133 1133 1133 1133 1133 1134 1134 1134 1134 1134 1134 1134
 1134 1134 1134 1134 1134 1134 1134 1134 1134 1134 1134 1135 1135 1135
 1135 1135 1135 1135 1135 1135 1135 1135 1135 1135 1135 1135 1135 1135
 1136 1136 1136 1136 1136 1136 1136 1136 1136 1136 1136 1136 1136 1136
 1136 1137 1137 1137 1137 1137 1137 1137 1137]","[866 867 868 869 870 863 864 865 866 867 868 869 870 871 862 863 864 865
 866 867 868 869 870 871 872 861 862 863 864 865 866 867 868 869 870 871
 872 873 860 861 862 863 864 865 866 867 868 869 870 871 872 873 874 859
 860 861 862 863 864 865 866 867 868 869 870 871 872 873 874 875 858 859
 860 861 862 863 864 865 866 867 868 869 870 871 872 873 874 875 876 858
 859 860 861 862 863 864 865 866 867 868 869 870 871 872 873 874 875 876
 877 858 859 860 861 862 863 864 865 866 867 868 869 870 871 872 873 874
 875 876 857 858 859 860 861 862 863 864 865 866 867 868 869 870 871 872
 873 874 875 876 877 857 858 859 860 861 862 863 864 865 866 867 868 869
 870 871 872 873 874 875 876 877 857 858 859 860 861 862 863 864 865 866
 867 868 869 870 871 872 873 874 875 876 877 857 858 859 860 861 862 863
 864 865 866 867 868 869 870 871 872 873 874 875 876 877 878 857 858 859
 860 861 862 863 864 865 866 867 868 869 870 871 872 873 874 875 876 877
 878 857 858 859 860 861 862 863 864 865 866 867 868 869 870 871 872 873
 874 875 876 877 878 879 880 881 858 859 860 861 862 863 864 865 866 867
 868 869 870 871 872 873 874 875 876 877 878 879 880 881 858 859 860 861
 862 863 864 865 866 867 868 869 870 871 872 873 874 875 876 877 878 879
 880 881 859 860 861 862 863 864 865 866 867 868 869 870 871 872 873 874
 875 876 877 878 879 880 859 860 861 862 863 864 865 866 867 868 869 870
 871 872 873 874 875 876 877 878 879 860 861 862 863 864 865 866 867 868
 869 870 871 872 873 874 875 876 877 878 879 861 862 863 864 865 866 867
 868 869 870 871 872 873 874 875 876 877 878 862 863 864 865 866 867 868
 869 870 871 872 873 874 875 876 877 878 863 864 865 866 867 868 869 870
 871 872 873 874 875 876 877 865 866 867 868 869 870 872 873]",LINESTRING EMPTY,LINESTRING EMPTY,"POLYGON ((-93.37405555555554 21.38811111111113, -93.37405555555554 21.488055555555576, -93.6739722222222 21.488055555555576, -93.6739722222222 21.588000000000022, -93.77394444444442 21.588000000000022, -93.77394444444442 21.687944444444454, -93.87391666666664 21.687944444444454, -93.87391666666664 21.7878888888889, -93.97388888888888 21.7878888888889, -93.97388888888888 21.887833333333347, -94.0738611111111 21.887833333333347, -94.0738611111111 21.987777777777794, -94.17383333333332 21.987777777777794, -94.17383333333332 22.287611111111133, -94.27380555555554 22.287611111111133, -94.27380555555554 22.887277777777797, -94.17383333333332 22.887277777777797, -94.17383333333332 23.087166666666675, -94.0738611111111 23.087166666666675, -94.0738611111111 23.28705555555557, -93.97388888888888 23.28705555555557, -93.97388888888888 23.387000000000015, -93.87391666666664 23.387000000000015, -93.87391666666664 23.48694444444446, -93.77394444444442 23.48694444444446, -93.77394444444442 23.586888888888907, -93.6739722222222 23.586888888888907, -93.6739722222222 23.686833333333354, -93.47402777777776 23.686833333333354, -93.47402777777776 23.7867777777778, -92.87419444444443 23.7867777777778, -92.87419444444443 23.686833333333354, -92.7742222222222 23.686833333333354, -92.7742222222222 23.7867777777778, -92.57427777777777 23.7867777777778, -92.57427777777777 23.686833333333354, -92.17438888888887 23.686833333333354, -92.17438888888887 23.586888888888907, -92.07441666666665 23.586888888888907, -92.07441666666665 23.387000000000015, -91.97444444444443 23.387000000000015, -91.97444444444443 23.187111111111122, -91.87447222222221 23.187111111111122, -91.87447222222221 23.087166666666675, -91.77449999999999 23.087166666666675, -91.77449999999999 22.78733333333335, -92.07441666666665 22.78733333333335, -92.07441666666665 22.587444444444458, -92.17438888888887 22.587444444444458, -92.17438888888887 22.287611111111133, -92.27436111111109 22.287611111111133, -92.27436111111109 22.187666666666686, -92.17438888888887 22.187666666666686, -92.17438888888887 22.08772222222224, -92.27436111111109 22.08772222222224, -92.27436111111109 21.987777777777794, -92.37433333333333 21.987777777777794, -92.37433333333333 21.887833333333347, -92.47430555555555 21.887833333333347, -92.47430555555555 21.7878888888889, -92.57427777777777 21.7878888888889, -92.57427777777777 21.687944444444454, -92.67424999999999 21.687944444444454, -92.67424999999999 21.588000000000022, -92.7742222222222 21.588000000000022, -92.7742222222222 21.488055555555576, -92.87419444444443 21.488055555555576, -92.87419444444443 21.38811111111113, -93.37405555555554 21.38811111111113))",144
144.0,0,2.5,CON,465,60.0,22.371364653243848,2.5022757,7.167273,28.248545,4.700179,0.15370842344724167,0.13288383508445278,,False,284,input/20241007T010000.nc,"[ 2.8647883  2.635967   3.3004315  2.979212   3.6220632  4.3281784
  4.7402596  4.610346   3.7561562  2.718027   3.3281167  3.05219
  2.8171206  2.681491   3.0111132  4.419195   5.018221   5.843514
  7.1386895  7.5458307  6.0331435  2.596871   2.7414176  3.0870252
  3.0453641  2.557785   3.9700813  5.1342597  7.5381637  8.470072
  8.578815   8.46228    7.5551696  5.738526   3.1012518  3.3801987
  3.1923     2.712125   2.6303616  3.5344863  4.6383557  6.634654
  9.17261   10.045376   9.954075   9.236067   8.285484   7.1232514
  5.718398   2.9758763  3.092071   3.32155    3.2823722  3.1661422
  2.9887776  4.57717    5.1933055  8.463375   9.927296  10.259699
  9.957176   9.0471     8.136371   7.8427367  7.003188   6.0300975
  2.9263794  3.3232644  3.3956692  3.9482148  4.852276   2.5947723
  3.7320607  5.310838   6.7166605  9.345588   9.511174   9.649403
  9.26134    8.844992   8.441901   8.474968   8.4047575  7.8992233
  5.2413487  4.891987   4.092572   5.431274   6.1139255  4.4161906
  2.878144   4.115037   5.721271   7.3107443  8.815377   8.733149
  8.595844   8.700006   8.786735   9.362024   9.105693   9.460981
  9.282292   7.937752   5.9442673  4.8183317  6.3690443  7.4692698
  6.9380302  4.6900024  2.917923   3.6695194  4.272671   6.0172453
  7.566224   8.024282   7.7553225  7.905013   8.550935   9.156374
  9.871654   9.851274  10.744172  10.042448   9.061729   7.6686225
  6.315201   6.9619966  8.1661     7.615884   6.192901   3.934426
  2.5500405  3.8614902  4.652524   6.1759095  7.7094507  7.5984354
  7.4287896  7.617926   8.291218   9.739158  10.682029  10.647307
 11.356305  10.675412   9.528475   7.8621683  6.6582594  6.499732
  8.109806   8.174133   6.1680202  4.229319   2.5833542  3.875198
  4.898518   5.949261   7.005304   7.1156936  7.014722   7.810562
  9.529913  14.144679  16.931967  14.677404  13.781695  12.356581
 10.302173   8.178932   6.9496446  5.705429   7.426718   7.5747595
  5.5113673  3.7116761  2.5237777  3.4105697  4.4608793  5.8130164
  6.8040133  6.390449   6.621653   8.098081  13.107199  22.86129
 23.731894  24.202913  21.154139  14.678998   9.557622   6.6825957
  6.269659   6.010197   6.784055   6.092394   5.49563    3.5705543
  3.4752574  4.5635943  5.8514686  6.1548643  5.952075   6.115258
  7.5633955 13.603281  22.844328  28.248545  27.500042  23.276287
 14.905911   8.213028   6.3294077  5.912572   6.387688   7.887793
  6.2819595  5.119136   3.4293988  2.5022757  3.0882838  4.726479
  5.780581   5.9403644  5.931358   6.174813   7.875281  14.140297
 22.880552  27.62564   25.307394  20.564528  11.684492   7.638833
  7.002168   6.239213   7.45107    7.6412063  6.0717397  4.1260757
  2.6808348  2.924325   4.397366   5.2962713  5.7415204  5.8736486
  6.1013346  8.469176  14.36054   22.610397  28.152447  24.39685
 14.724848   9.440631   7.2295904  6.9805     6.4971914  6.4768844
  7.2035613  5.686618   3.7498202  2.9225397  2.5320385  3.4014363
  2.9381409  3.6687446  4.9508934  5.5890174  5.8133326  5.9330745
  9.500977  15.043053  24.581951  27.870403  24.102404  15.800403
  9.915378   8.714565   7.529878   5.9343476  5.359192   5.0236373
  3.392957   3.535357   3.0070055  2.7029996  2.8596413  3.8796852
  3.761603   4.7092347  4.9587626  2.8446376  4.3307304  5.2930026
  5.9306436  7.3193474  9.2227745 11.650143  15.224844  19.01849
 20.841219  16.424654  12.593822  11.061403   9.184008   6.2748637
  5.2392144  3.905723   2.657581   2.9284983  4.7838364  5.077571
  5.7544403  4.305645   4.886639   5.12566    5.319859   2.7350967
  3.0449853  4.529183   6.20696    7.037623   7.869082   8.005269
  8.659741  10.75108   11.652673  13.309929  13.6820345 11.563868
  8.542322   5.7776823  5.2911572  4.3759513  2.9480648  3.503238
  6.2665534  7.1022515  8.076799   9.717889   8.747456   7.3392067
  5.7646494  3.341885   2.907767   4.145217   5.308406   7.760086
  8.592498   8.799704   8.931987   9.647825  11.374836  13.722117
 12.919298  11.266973   8.739058   5.6464343  5.3778076  3.9624958
  2.9446306  2.6365032  4.5730233  6.0643225  8.738397   9.239461
  9.455143   9.880669   8.338098   5.8301272  2.9771953  2.998788
  4.2337284  6.2137923  8.32399    9.172129   9.960241  10.745067
 11.671334  13.076126  12.66039   11.042811   8.320904   5.5958037
  4.8604164  4.2348332  3.9098785  3.1828299  4.55774    5.433604
  8.145336   8.797641   5.812157   4.825087   3.6839535  2.7393532
  2.9075096  4.6097636  5.854953   9.124055  10.0757065 11.225557
 12.33708   13.333183  12.408893   9.650166   8.242526   5.6817217
  4.6761494  4.108609   3.857341   4.0667434  3.880275   3.796475
  4.4238687  3.3038688  2.8564253  2.7022946  3.5036042  3.8148131
  5.637215   6.6947594  8.206092   8.871482   7.7654166  6.181343
  4.793353   5.05304    4.911783   4.2963877  3.377309   3.388085
  3.0212717  2.771988   2.9229414  2.619752   2.8807247  3.2687678
  3.72025    5.0387793  5.218834   4.605487   3.9593177  3.3210988
  3.6394677  3.9591224  3.9097562  3.5278783  2.8885646  2.53918
  2.9058187  3.0305579  3.0764794  3.2218773  3.0250058  2.8964283
  2.9271603  3.0376356  3.2715645  3.3261828  3.1285045  2.5135303
  2.8961916  3.175255   2.7310188]","[1114 1115 1115 1115 1116 1116 1116 1116 1116 1116 1116 1116 1116 1116
 1117 1117 1117 1117 1117 1117 1117 1117 1117 1117 1117 1118 1118 1118
 1118 1118 1118 1118 1118 1118 1118 1118 1118 1118 1119 1119 1119 1119
 1119 1119 1119 1119 1119 1119 1119 1119 1119 1119 1119 1119 1120 1120
 1120 1120 1120 1120 1120 1120 1120 1120 1120 1120 1120 1120 1120 1120
 1120 1120 1121 1121 1121 1121 1121 1121 1121 1121 1121 1121 1121 1121
 1121 1121 1121 1121 1121 1121 1122 1122 1122 1122 1122 1122 1122 1122
 1122 1122 1122 1122 1122 1122 1122 1122 1122 1122 1122 1122 1122 1123
 1123 1123 1123 1123 1123 1123 1123 1123 1123 1123 1123 1123 1123 1123
 1123 1123 1123 1123 1123 1123 1124 1124 1124 1124 1124 1124 1124 1124
 1124 1124 1124 1124 1124 1124 1124 1124 1124 1124 1124 1124 1124 1124
 1125 1125 1125 1125 1125 1125 1125 1125 1125 1125 1125 1125 1125 1125
 1125 1125 1125 1125 1125 1125 1125 1125 1126 1126 1126 1126 1126 1126
 1126 1126 1126 1126 1126 1126 1126 1126 1126 1126 1126 1126 1126 1126
 1126 1126 1127 1127 1127 1127 1127 1127 1127 1127 1127 1127 1127 1127
 1127 1127 1127 1127 1127 1127 1127 1127 1127 1127 1128 1128 1128 1128
 1128 1128 1128 1128 1128 1128 1128 1128 1128 1128 1128 1128 1128 1128
 1128 1128 1128 1129 1129 1129 1129 1129 1129 1129 1129 1129 1129 1129
 1129 1129 1129 1129 1129 1129 1129 1129 1129 1129 1129 1129 1129 1130
 1130 1130 1130 1130 1130 1130 1130 1130 1130 1130 1130 1130 1130 1130
 1130 1130 1130 1130 1130 1130 1130 1130 1130 1130 1130 1131 1131 1131
 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131
 1131 1131 1131 1131 1131 1131 1131 1131 1131 1131 1132 1132 1132 1132
 1132 1132 1132 1132 1132 1132 1132 1132 1132 1132 1132 1132 1132 1132
 1132 1132 1132 1132 1132 1132 1132 1132 1133 1133 1133 1133 1133 1133
 1133 1133 1133 1133 1133 1133 1133 1133 1133 1133 1133 1133 1133 1133
 1133 1133 1133 1133 1133 1133 1133 1134 1134 1134 1134 1134 1134 1134
 1134 1134 1134 1134 1134 1134 1134 1134 1134 1134 1134 1134 1134 1134
 1134 1134 1134 1134 1135 1135 1135 1135 1135 1135 1135 1135 1135 1135
 1135 1135 1135 1135 1135 1135 1135 1135 1135 1135 1135 1136 1136 1136
 1136 1136 1136 1136 1136 1136 1136 1136 1136 1136 1136 1136 1136 1136
 1136 1137 1137 1137 1137 1137 1137 1137 1137 1137 1137 1137 1137 1137
 1137 1138 1138 1138 1138 1138 1138 1138 1138 1138 1138 1138 1138 1139
 1139 1139 1139]","[868 867 868 869 863 864 865 866 867 868 869 870 871 872 861 862 863 864
 865 866 867 868 870 871 872 860 861 862 863 864 865 866 867 868 871 872
 873 874 859 860 861 862 863 864 865 866 867 868 869 870 872 873 874 875
 859 860 861 862 863 864 865 866 867 868 869 870 871 872 873 874 875 876
 859 860 861 862 863 864 865 866 867 868 869 870 871 872 873 874 875 876
 858 859 860 861 862 863 864 865 866 867 868 869 870 871 872 873 874 875
 876 877 878 858 859 860 861 862 863 864 865 866 867 868 869 870 871 872
 873 874 875 876 877 878 857 858 859 860 861 862 863 864 865 866 867 868
 869 870 871 872 873 874 875 876 877 878 857 858 859 860 861 862 863 864
 865 866 867 868 869 870 871 872 873 874 875 876 877 878 857 858 859 860
 861 862 863 864 865 866 867 868 869 870 871 872 873 874 875 876 877 878
 858 859 860 861 862 863 864 865 866 867 868 869 870 871 872 873 874 875
 876 877 878 879 858 859 860 861 862 863 864 865 866 867 868 869 870 871
 872 873 874 875 876 877 878 858 859 860 861 862 863 864 865 866 867 868
 869 870 871 872 873 874 875 876 877 878 882 883 884 859 860 861 862 863
 864 865 866 867 868 869 870 871 872 873 874 875 876 877 878 879 880 881
 882 883 884 859 860 861 862 863 864 865 866 867 868 869 870 871 872 873
 874 875 876 877 879 880 881 882 883 884 885 886 860 861 862 863 864 865
 866 867 868 869 870 871 872 873 874 875 876 878 879 880 881 882 883 884
 885 886 860 861 862 863 864 865 866 867 868 869 870 871 872 873 874 875
 876 877 878 879 880 881 882 883 884 885 886 861 862 863 864 865 866 867
 868 869 870 871 872 873 874 875 876 877 878 879 880 881 882 883 884 885
 862 863 864 865 866 867 868 869 870 871 872 873 874 875 876 877 878 879
 880 881 883 863 864 865 866 867 868 869 870 871 872 873 874 875 876 877
 878 879 880 864 865 866 867 868 869 870 871 872 873 874 875 876 877 866
 867 868 869 870 871 872 873 874 875 876 877 869 875 876 877]",LINESTRING EMPTY,"LINESTRING (-93.1054821613571 22.66304344729347, -92.95177373790986 22.795927282377924)","POLYGON ((-93.1741111111111 21.38811111111113, -93.1741111111111 21.488055555555576, -93.27408333333332 21.488055555555576, -93.27408333333332 21.588000000000022, -93.6739722222222 21.588000000000022, -93.6739722222222 21.687944444444454, -93.87391666666664 21.687944444444454, -93.87391666666664 21.7878888888889, -93.97388888888888 21.7878888888889, -93.97388888888888 21.887833333333347, -94.0738611111111 21.887833333333347, -94.0738611111111 22.187666666666686, -94.17383333333332 22.187666666666686, -94.17383333333332 22.387555555555565, -94.27380555555554 22.387555555555565, -94.27380555555554 22.687388888888904, -94.17383333333332 22.687388888888904, -94.17383333333332 22.987222222222243, -94.0738611111111 22.987222222222243, -94.0738611111111 23.187111111111122, -93.97388888888888 23.187111111111122, -93.97388888888888 23.387000000000015, -93.87391666666664 23.387000000000015, -93.87391666666664 23.48694444444446, -93.77394444444442 23.48694444444446, -93.77394444444442 23.586888888888907, -93.6739722222222 23.586888888888907, -93.6739722222222 23.686833333333354, -93.57399999999998 23.686833333333354, -93.57399999999998 23.7867777777778, -93.37405555555554 23.7867777777778, -93.37405555555554 23.886722222222232, -93.07413888888887 23.886722222222232, -93.07413888888887 23.98666666666668, -92.97416666666665 23.98666666666668, -92.97416666666665 23.886722222222232, -92.47430555555555 23.886722222222232, -92.47430555555555 23.98666666666668, -92.17438888888887 23.98666666666668, -92.17438888888887 23.686833333333354, -91.87447222222221 23.686833333333354, -91.87447222222221 23.586888888888907, -91.77449999999999 23.586888888888907, -91.77449999999999 23.48694444444446, -91.67452777777777 23.48694444444446, -91.67452777777777 23.586888888888907, -91.57455555555553 23.586888888888907, -91.57455555555553 23.48694444444446, -91.3746111111111 23.48694444444446, -91.3746111111111 23.387000000000015, -91.27463888888887 23.387000000000015, -91.27463888888887 23.087166666666675, -91.47458333333331 23.087166666666675, -91.47458333333331 22.887277777777797, -91.77449999999999 22.887277777777797, -91.77449999999999 22.987222222222243, -92.07441666666665 22.987222222222243, -92.07441666666665 22.78733333333335, -91.97444444444443 22.78733333333335, -91.97444444444443 22.687388888888904, -92.07441666666665 22.687388888888904, -92.07441666666665 22.187666666666686, -92.27436111111109 22.187666666666686, -92.27436111111109 21.987777777777794, -92.37433333333333 21.987777777777794, -92.37433333333333 21.887833333333347, -92.47430555555555 21.887833333333347, -92.47430555555555 21.7878888888889, -92.67424999999999 21.7878888888889, -92.67424999999999 21.588000000000022, -92.97416666666665 21.588000000000022, -92.97416666666665 21.488055555555576, -93.07413888888887 21.488055555555576, -93.07413888888887 21.38811111111113, -93.1741111111111 21.38811111111113))",331
